user_id,allergies,liked_tags,disliked_tags,prefers_light_food,sweet_tooth,coffee_addict,microwave_trust
9067,,creamy|crispy|fish_tag|potato|tea|turkey|vegan|vegetarian,juice|low_cal|pork|soda,0,0,0,0
9068,,beef|chicken|grilled|low_cal|meat,fiber|pasta|pork|smoky|tea|vegan,0,0,0,0
9069,,beef|fiber|pickled|savory|vegetarian,bread|coffee|fish_tag|high_protein|smoky|turkey,1,0,1,0
9070,gluten,baked|grilled|meat|rice|sour|tea|vegan,low_cal|pickled|spicy|sweet,0,0,0,1
9071,gluten,high_protein|low_cal|pickled|rice|turkey,boiled|crispy|fried|grilled|meat|potato,0,0,0,0
9072,egg|fish|nuts,beef|juice|meat|pasta|sour,fiber|low_cal|tea,0,1,0,0
9073,seafood,baked|fiber|fresh|high_protein|low_cal|potato|smoky|sour,fried|pasta|tea|vegetarian,1,0,0,1
9074,,beef|meat|soda|spicy|turkey,compote|fish_tag|juice|pickled|potato,0,0,1,1
9075,chocolate|citrus|gluten,baked|coffee|fiber|juice|low_cal|pickled|rice,beef|chicken|creamy|fish_tag|grilled|smoky,0,0,0,1
9076,chocolate|gluten,creamy|juice|low_cal|meat|potato|soda|turkey,baked|savory|tea,0,0,0,1
9077,citrus|egg|gluten,beef|coffee|fiber|fresh|low_cal|meat|tea|turkey|vegan,creamy|fish_tag|pork|potato|sweet,1,0,1,1
9078,nuts,baked|boiled|coffee|compote|meat|turkey,crispy|fried|pasta|potato|rice|savory,0,0,0,0
9079,fish,coffee|fish_tag|fresh|juice|potato|savory|sweet|tea,beef|rice|smoky|sour|vegetarian,1,0,1,0
9080,,boiled|bread|compote|sweet|vegetarian,chicken|fried|low_cal|pasta|smoky,1,0,0,1
9081,,coffee|high_protein|juice|pork|soda|tea,fiber|fresh|meat|sweet,1,0,0,1
9082,citrus|seafood,coffee|compote|creamy|fiber|grilled|pasta|pork|savory|spicy,chicken|pickled|sour,0,0,0,0
9083,,beef|coffee|low_cal|pasta|pickled|seafood_tag|spicy|vegan,baked|meat|rice|tea,0,0,1,1
9084,egg|seafood,fiber|fried|juice|pork|savory|seafood_tag|vegetarian,fresh|grilled|low_cal|sour,1,0,0,1
9085,chocolate,baked|creamy|juice|meat|potato|savory|seafood_tag|sweet,fiber|smoky|spicy|turkey,1,0,0,0
9086,nuts,bread|creamy|fried|juice|meat|pasta|vegan,boiled|coffee|fresh|savory|soda|vegetarian,0,1,0,1
9087,,baked|beef|chicken|coffee|high_protein|rice,juice|meat|pasta,0,0,0,1
9088,,boiled|compote|crispy|fiber|high_protein,pork|spicy|sweet,0,0,1,0
9089,,chicken|creamy|crispy|rice|seafood_tag|soda|sweet,beef|boiled|compote|pasta,0,0,0,1
9090,citrus|egg,chicken|creamy|fresh|spicy|sweet,bread|high_protein|pasta|pickled,0,0,1,1
9091,,compote|fish_tag|fried|low_cal|pickled|sour,chicken|crispy|pork|potato|soda,0,0,0,0
9092,,coffee|fried|juice|meat|pork|savory|soda|sour,fresh|potato|smoky|vegan|vegetarian,0,0,0,0
9093,,bread|coffee|crispy|meat|savory|seafood_tag|sweet,baked|compote|high_protein|pickled|potato|sour,0,1,0,0
9094,chocolate,boiled|bread|pork|smoky|soda|sweet|turkey,chicken|crispy|juice|savory|spicy,1,0,0,1
9095,dairy|peas,bread|creamy|fish_tag|pork|rice|sour|sweet,coffee|fresh|grilled|juice|meat,1,1,0,1
9096,,beef|chicken|coffee|pasta|rice|seafood_tag|smoky|sweet|vegan,fish_tag|high_protein|meat|savory|spicy|turkey,0,1,1,1
9097,,bread|chicken|juice|pickled|pork|vegan|vegetarian,meat|savory|spicy|turkey,0,1,0,1
9098,gluten|mayo|seafood,baked|fish_tag|fresh|potato|vegetarian,fried|pasta|pork|smoky|sour|sweet,1,0,0,1
9099,,beef|rice|savory|smoky|sour,baked|fried|low_cal|vegan,1,0,0,1
9100,,coffee|crispy|low_cal|pork|rice|smoky|tea,creamy|fresh|vegetarian,1,0,0,0
9101,,fiber|fresh|low_cal|pasta|pork|potato|savory|sweet|vegetarian,bread|chicken|coffee|compote,1,1,0,1
9102,gluten,bread|coffee|fiber|fresh|high_protein|low_cal|smoky|tea,fish_tag|spicy|vegan,0,0,0,0
9103,,baked|coffee|fiber|fish_tag|fried|pasta|sour|vegetarian,juice|low_cal|smoky|spicy|vegan,1,0,1,1
9104,,bread|chicken|coffee|pasta|potato|savory,compote|creamy|juice|low_cal,0,1,1,0
9105,gluten,fiber|juice|savory|sweet|vegetarian,compote|creamy|grilled|sour,1,1,0,1
9106,,chicken|compote|crispy|pickled|rice|smoky|sweet|vegan,beef|fiber|fresh|juice|low_cal|seafood_tag,0,0,0,1
9107,,beef|fresh|juice|potato|vegan|vegetarian,fish_tag|low_cal|pasta|smoky,1,0,1,1
9108,mayo|peas,bread|compote|crispy|fresh|low_cal|potato|spicy|vegetarian,boiled|fish_tag|fried|juice|smoky|soda,0,0,1,0
9109,,chicken|fiber|pork|rice|vegan,baked|juice|meat|sour,0,0,0,1
9110,dairy,baked|chicken|fish_tag|fresh|pasta|rice|sweet|turkey|vegan,boiled|creamy|high_protein,0,1,0,1
9111,fish,crispy|grilled|juice|low_cal|pickled|pork|rice|sweet|vegetarian,chicken|compote|sour|vegan,0,0,0,0
9112,,chicken|fiber|meat|pickled|turkey,compote|fried|sour,0,0,1,1
9113,,bread|high_protein|low_cal|meat|pickled|potato|soda|tea|vegan,baked|fried|rice|turkey,0,1,0,1
9114,chocolate|nuts,crispy|fried|savory|seafood_tag|smoky|turkey,beef|chicken|potato|spicy,0,1,0,0
9115,gluten|mayo,bread|fiber|low_cal|pickled|smoky|turkey|vegan,boiled|crispy|fried|pasta|seafood_tag,0,0,0,0
9116,,beef|chicken|fresh|pork|potato|savory|seafood_tag|sweet|turkey,bread|crispy|fish_tag|spicy|tea|vegan,0,0,0,0
9117,,beef|fish_tag|low_cal|pork|seafood_tag,fried|pickled|savory,1,0,0,0
9118,fish,coffee|fried|low_cal|meat|pasta|rice,high_protein|pork|savory|turkey,1,1,1,0
9119,,beef|coffee|creamy|crispy|fish_tag|high_protein|soda|turkey,baked|chicken|pickled|seafood_tag|sweet|vegetarian,0,0,0,1
9120,,baked|boiled|chicken|creamy|fish_tag|pickled|soda|sour,coffee|rice|sweet,0,0,0,0
9121,dairy|egg|peas,coffee|potato|rice|seafood_tag|vegan,creamy|fish_tag|grilled|pork|savory|smoky,1,0,1,1
9122,mayo,beef|chicken|pasta|pork|seafood_tag,creamy|fried|low_cal,0,1,1,1
9123,,crispy|fiber|meat|sour|sweet,bread|chicken|pork,0,1,1,1
9124,,baked|beef|fresh|fried|juice|low_cal|rice,compote|soda|vegetarian,1,0,0,0
9125,,coffee|fiber|fresh|pasta|seafood_tag|soda|sweet,boiled|high_protein|juice|pork|rice|sour,1,0,1,0
9126,,compote|creamy|fish_tag|grilled|high_protein|juice|tea|vegan|vegetarian,beef|fried|rice,0,0,1,0
9127,,boiled|chicken|coffee|creamy|fiber|fried|rice|vegan,crispy|high_protein|meat|potato,0,0,0,0
9128,,compote|grilled|high_protein|rice|vegan,baked|crispy|fried|juice,1,1,0,1
9129,dairy|peas,boiled|bread|chicken|fried|pork|savory|soda|tea|turkey,creamy|pickled|sweet|vegetarian,0,0,1,1
9130,egg|fish,fiber|fish_tag|fresh|juice|low_cal|pasta|tea,bread|compote|potato|savory|vegan,0,0,0,1
9131,,baked|beef|chicken|crispy|fresh|fried|seafood_tag|smoky,bread|juice|low_cal|savory,0,0,0,1
9132,,baked|beef|boiled|crispy|fiber|grilled|pickled|turkey|vegetarian,bread|fresh|rice|smoky|sweet,0,0,0,1
9133,,chicken|compote|fish_tag|juice|meat|seafood_tag|sweet|tea|vegetarian,beef|coffee|pork|sour,0,0,0,1
9134,,coffee|potato|savory|smoky|turkey,creamy|fish_tag|high_protein|low_cal|pasta,0,0,0,1
9135,fish|gluten,compote|crispy|fiber|juice|vegetarian,fresh|low_cal|potato|vegan,0,0,0,0
9136,nuts,beef|coffee|soda|spicy|tea,fiber|smoky|turkey,0,0,0,0
9137,,boiled|crispy|fried|grilled|meat|pickled|savory|sweet|vegetarian,coffee|compote|potato|rice|seafood_tag,0,0,0,1
9138,,coffee|crispy|fiber|meat|rice|soda,baked|bread|fresh|grilled|sour|sweet,0,0,0,0
9139,,baked|bread|fiber|fried|meat|pickled,creamy|low_cal|pork|savory|sour|spicy,1,0,0,0
9140,peas,creamy|fiber|high_protein|pasta|savory|seafood_tag|soda|vegan|vegetarian,fresh|low_cal|meat|smoky|tea,1,0,0,1
9141,seafood,baked|bread|fiber|juice|low_cal|meat|sweet,fish_tag|smoky|tea,0,1,0,1
9142,,fiber|low_cal|pickled|potato|soda,beef|bread|compote,1,0,0,1
9143,dairy|peas,crispy|fried|high_protein|low_cal|meat|pasta|pickled|savory|turkey,bread|coffee|juice|sweet|tea,0,0,1,0
9144,,baked|coffee|crispy|fiber|juice|turkey,creamy|fish_tag|soda|sour,0,1,1,1
9145,fish|seafood,boiled|coffee|crispy|fiber|savory|vegan|vegetarian,creamy|grilled|seafood_tag,1,0,0,1
9146,,bread|coffee|crispy|fresh|low_cal|meat|smoky|sweet,fish_tag|fried|soda,0,1,1,0
9147,nuts|peas,coffee|fiber|fish_tag|fried|pork|savory|soda|sour|tea,bread|compote|low_cal|seafood_tag|turkey|vegetarian,0,0,1,1
9148,,bread|coffee|fiber|fish_tag|pasta|sweet|vegetarian,chicken|high_protein|pickled|smoky,1,1,1,1
9149,,baked|coffee|compote|fresh|grilled|tea|vegetarian,beef|crispy|juice|meat|rice|smoky,1,0,1,1
9150,,fresh|high_protein|spicy|tea|vegan|vegetarian,beef|chicken|grilled|pickled|seafood_tag,1,1,0,1
9151,,bread|compote|fish_tag|fresh|fried|soda|sour|sweet|tea,creamy|grilled|pork|seafood_tag,1,1,0,1
9152,fish,baked|bread|coffee|compote|fresh|pasta|sweet|vegan,boiled|chicken|high_protein|juice|sour|turkey,1,1,0,1
9153,mayo|seafood,creamy|savory|sweet|tea|vegetarian,boiled|fresh|juice|sour|vegan,0,0,0,0
9154,,baked|chicken|creamy|fresh|high_protein|pork,bread|low_cal|sweet,0,0,0,0
9155,,bread|coffee|fiber|fresh|low_cal|pork|spicy|sweet|tea,creamy|fried|high_protein|juice|rice,1,1,0,1
9156,,bread|chicken|coffee|fried|pickled,compote|creamy|tea|vegetarian,0,0,0,1
9157,mayo,baked|creamy|crispy|pickled|soda|vegetarian,fiber|savory|sweet,0,0,0,0
9158,,beef|fiber|grilled|juice|savory|vegetarian,crispy|fish_tag|fried|pasta|turkey,0,1,0,1
9159,,beef|bread|coffee|pasta|pork|smoky|sour,fish_tag|fresh|spicy,0,0,1,0
9160,,boiled|coffee|fresh|meat|sweet|vegetarian,creamy|high_protein|rice|tea|turkey,0,1,0,1
9161,nuts,bread|chicken|coffee|creamy|crispy|fiber|fresh|rice,beef|meat|potato|tea,0,1,1,0
9162,chocolate|citrus|nuts,boiled|chicken|fiber|soda|sour|sweet,beef|grilled|pasta|vegetarian,0,1,0,0
9163,,beef|compote|fresh|meat|spicy|turkey,bread|potato|rice|seafood_tag|smoky|sweet,1,0,0,0
9164,,baked|boiled|bread|creamy|grilled|meat|seafood_tag|sweet,fish_tag|high_protein|low_cal|pasta|pickled|vegan,0,0,0,1
9165,nuts,baked|creamy|fish_tag|grilled|high_protein|pickled|sweet|vegetarian,beef|boiled|pasta|savory|sour|vegan,1,1,1,1
9166,mayo,bread|coffee|juice|meat|potato|tea,fresh|pork|vegan,1,0,1,0
9167,peas,fish_tag|high_protein|meat|pickled|sweet,chicken|crispy|rice|tea|vegetarian,0,0,0,1
9168,dairy|mayo,boiled|fish_tag|juice|low_cal|rice,coffee|creamy|seafood_tag|smoky|tea|turkey,0,1,1,1
9169,chocolate,baked|compote|creamy|crispy|fish_tag|juice|savory|sweet|vegetarian,beef|boiled|pork|smoky|soda|tea,0,1,0,1
9170,,boiled|grilled|pork|potato|savory|soda|sour|sweet|tea,crispy|fiber|pickled,1,1,0,1
9171,,chicken|coffee|compote|grilled|meat|seafood_tag|sweet|turkey,boiled|sour|vegan,0,0,1,1
9172,citrus|dairy,coffee|fried|low_cal|pork|soda,compote|juice|potato,1,0,0,1
9173,,bread|compote|pasta|rice|sweet|vegan,coffee|pork|savory|sour|spicy|tea,0,0,1,1
9174,,boiled|creamy|crispy|grilled|juice,bread|fiber|fish_tag|smoky,1,0,0,0
9175,chocolate,grilled|high_protein|low_cal|potato|sweet|vegetarian,baked|savory|smoky|turkey|vegan,0,0,0,1
9176,,coffee|crispy|pork|potato|spicy|turkey,fresh|high_protein|pickled|savory|sweet|tea,0,0,1,0
9177,,baked|coffee|fresh|grilled|high_protein|rice|savory|vegetarian,bread|compote|low_cal|spicy|turkey,1,0,1,1
9178,nuts,low_cal|meat|savory|smoky|soda|tea|turkey|vegetarian,grilled|seafood_tag|sour,0,0,1,0
9179,peas,fiber|fried|high_protein|low_cal|spicy,baked|crispy|grilled|potato|rice|smoky,0,1,0,0
9180,,baked|coffee|compote|crispy|fiber|fish_tag|savory,beef|chicken|fresh|sour|tea|vegan,0,0,1,0
9181,,fish_tag|grilled|juice|meat|pickled|sweet|tea,baked|beef|crispy|high_protein|smoky|soda,0,0,0,0
9182,dairy,bread|chicken|potato|rice|turkey|vegan,grilled|pork|spicy|sweet,1,0,0,1
9183,,boiled|coffee|grilled|high_protein|low_cal|pork|smoky|spicy|vegan,fried|juice|pickled|savory|vegetarian,1,1,1,1
9184,,compote|crispy|fiber|juice|low_cal|meat|savory,grilled|potato|rice,0,0,0,1
9185,citrus,coffee|fiber|pork|rice|savory|soda|tea,beef|low_cal|pickled|sweet,0,0,1,1
9186,egg|peas,boiled|coffee|compote|fish_tag|fresh,fiber|juice|spicy|vegetarian,0,0,1,1
9187,chocolate,beef|bread|fiber|fresh|juice|low_cal|seafood_tag|sweet|vegan,meat|pickled|pork|spicy|tea,0,0,0,0
9188,,boiled|bread|fiber|pork|potato|spicy,coffee|low_cal|sweet,1,0,0,1
9189,,creamy|fiber|fresh|grilled|potato|smoky|vegetarian,coffee|meat|sweet|turkey,1,0,0,1
9190,,creamy|fish_tag|fresh|grilled|low_cal|pasta|pork|seafood_tag|turkey,baked|chicken|smoky|tea|vegan,0,0,0,0
9191,citrus|nuts,chicken|fresh|meat|pickled|savory|spicy,creamy|crispy|high_protein|sour|vegan,0,1,0,1
9192,dairy|egg,coffee|high_protein|low_cal|potato|seafood_tag|sour|sweet,beef|fresh|pasta|soda|tea,1,0,1,1
9193,,baked|chicken|high_protein|juice|pork|smoky|spicy|vegetarian,creamy|pickled|potato,0,0,1,1
9194,,beef|bread|chicken|coffee|crispy|pork|savory,fried|juice|soda,1,0,0,1
9195,fish,fiber|high_protein|pasta|potato|seafood_tag|tea|turkey,chicken|creamy|grilled|pork|sour|vegan,0,0,1,0
9196,,bread|creamy|fish_tag|fried|juice|pork,baked|pasta|potato|savory|soda|vegan,0,0,0,0
9197,,chicken|low_cal|seafood_tag|soda|sour|turkey|vegan,creamy|fiber|pickled|potato|rice,0,0,1,1
9198,mayo,beef|fiber|savory|tea|vegan,fried|grilled|juice|pickled|spicy|vegetarian,1,1,0,1
9199,egg,boiled|bread|fiber|low_cal|savory|smoky|soda|sour|sweet,crispy|meat|seafood_tag,1,0,1,1
9200,chocolate|gluten,coffee|creamy|grilled|pork|smoky|soda|vegetarian,bread|crispy|fried|juice|low_cal|seafood_tag,0,0,1,1
9201,,beef|chicken|fish_tag|high_protein|rice|turkey,crispy|fiber|seafood_tag|sour,0,0,0,1
9202,,beef|fish_tag|pasta|smoky|soda|vegan,creamy|fresh|meat|turkey,0,0,1,0
9203,chocolate|seafood,baked|creamy|fried|high_protein|low_cal|sour,compote|fresh|turkey,1,0,0,1
9204,nuts,boiled|fiber|fried|meat|rice|soda,chicken|compote|vegetarian,0,0,0,0
9205,chocolate|fish,compote|creamy|fish_tag|seafood_tag|sweet|vegetarian,boiled|fresh|low_cal|pickled|spicy,0,1,0,1
9206,,compote|creamy|low_cal|pork|smoky|spicy|vegetarian,chicken|coffee|pasta|savory,1,0,0,0
9207,,baked|chicken|coffee|compote|fiber|meat|soda|tea|turkey,fried|pickled|pork,0,0,0,0
9208,,beef|fiber|pasta|smoky|tea,boiled|fish_tag|fresh|fried|meat,1,0,1,1
9209,,compote|fresh|pork|smoky|soda|spicy|vegan,high_protein|meat|tea,1,0,0,1
9210,gluten|mayo,beef|bread|chicken|soda|sweet,boiled|fish_tag|meat|smoky|turkey,0,1,0,1
9211,,bread|chicken|fiber|high_protein|low_cal|soda|turkey,grilled|pork|seafood_tag,1,0,0,0
9212,nuts,beef|boiled|chicken|fiber|pickled|smoky|soda|tea,baked|creamy|fried|sweet,0,0,1,0
9213,seafood,baked|boiled|coffee|low_cal|potato|rice|soda|sour|sweet,beef|fish_tag|fresh|seafood_tag,1,0,0,0
9214,chocolate,beef|grilled|seafood_tag|sour|turkey|vegetarian,crispy|fresh|potato,0,0,0,1
9215,dairy,beef|compote|fiber|low_cal|soda|vegetarian,bread|coffee|seafood_tag|sour|tea|turkey,1,1,1,1
9216,,beef|crispy|fiber|pasta|pickled|pork|sweet|vegan,compote|fish_tag|seafood_tag|tea|turkey,0,0,1,1
9217,,boiled|chicken|fresh|high_protein|pork|seafood_tag|turkey|vegan,baked|bread|compote|fish_tag|low_cal|pasta,0,0,0,1
9218,,fresh|low_cal|potato|seafood_tag|soda|turkey|vegetarian,coffee|creamy|juice|sweet|tea,1,0,1,1
9219,,juice|meat|potato|rice|sweet,coffee|smoky|turkey,0,1,1,1
9220,chocolate|fish|mayo,pasta|smoky|spicy|vegan|vegetarian,pickled|savory|soda|sour,1,0,1,0
9221,,bread|coffee|crispy|high_protein|pasta,boiled|fish_tag|pickled,0,0,0,0
9222,nuts,coffee|fiber|fried|pasta|spicy|sweet,baked|boiled|fish_tag|grilled|juice|pickled,1,0,1,1
9223,egg,boiled|crispy|fiber|low_cal|meat|soda|vegan,creamy|fish_tag|grilled|high_protein|smoky|sour,0,0,1,1
9224,,baked|boiled|bread|coffee|creamy|fresh|high_protein|juice|sweet,rice|savory|vegetarian,0,1,0,0
9225,egg,coffee|fiber|low_cal|sour|sweet|tea|turkey,compote|creamy|rice|soda|vegan,0,1,0,0
9226,,coffee|high_protein|low_cal|seafood_tag|vegetarian,boiled|fish_tag|savory|tea,0,0,1,0
9227,citrus,baked|compote|fiber|grilled|meat,low_cal|rice|seafood_tag|smoky,1,0,1,1
9228,citrus|egg|peas,baked|bread|compote|creamy|fresh|fried|grilled|meat|soda,chicken|pasta|seafood_tag,1,0,0,1
9229,,juice|meat|rice|soda|spicy|vegetarian,baked|beef|compote|grilled|seafood_tag,0,0,0,1
9230,,fresh|meat|pasta|smoky|sweet,creamy|high_protein|low_cal|soda|tea,0,1,0,0
9231,,coffee|creamy|fried|meat|savory|seafood_tag|sour|vegetarian,fiber|fish_tag|soda|spicy|tea,0,0,0,0
9232,,compote|fish_tag|grilled|pork|savory|smoky|sweet,high_protein|pickled|turkey|vegan,0,1,0,0
9233,,beef|chicken|potato|rice|sweet|turkey,bread|creamy|crispy|fiber|juice,1,1,0,1
9234,dairy,bread|high_protein|juice|meat|potato|savory|seafood_tag|sweet|vegan,creamy|soda|sour,0,1,0,1
9235,,chicken|creamy|fish_tag|grilled|low_cal|tea|vegan,coffee|fiber|pasta,0,0,0,0
9236,,baked|boiled|crispy|fresh|seafood_tag,fiber|fish_tag|grilled|sour|spicy|tea,0,0,0,1
9237,,bread|coffee|crispy|grilled|high_protein|savory|sour,beef|potato|rice|smoky|vegetarian,0,1,1,1
9238,fish|gluten,bread|chicken|fish_tag|grilled|rice|spicy,beef|coffee|potato|smoky,1,1,0,0
9239,egg,coffee|fiber|high_protein|smoky|sweet|tea|vegetarian,beef|fish_tag|fried|grilled|pickled|savory,1,0,1,1
9240,nuts,coffee|low_cal|pickled|pork|potato|smoky|tea|turkey,crispy|fresh|grilled|sour|sweet,1,0,1,1
9241,,compote|fiber|low_cal|meat|pasta,fish_tag|juice|potato|savory|soda,1,1,1,1
9242,,coffee|fiber|fresh|soda|spicy|tea,pickled|seafood_tag|smoky|turkey|vegan,1,1,1,1
9243,,baked|compote|crispy|fish_tag|high_protein|low_cal|rice|vegan,beef|creamy|fiber|meat|pickled|sweet,0,0,0,1
9244,,beef|coffee|fresh|fried|low_cal|meat|seafood_tag|vegan|vegetarian,baked|sour|turkey,0,1,0,0
9245,,beef|bread|crispy|fiber|grilled|pickled|rice|savory,baked|high_protein|meat|potato|seafood_tag|smoky,0,0,0,0
9246,egg|gluten,beef|coffee|fish_tag|meat|soda|sweet,chicken|pork|savory|smoky|vegan,0,0,0,1
9247,,bread|chicken|rice|savory|seafood_tag|spicy|vegetarian,pasta|pickled|sweet,0,0,1,0
9248,,chicken|compote|fish_tag|rice|spicy|turkey,baked|coffee|grilled|meat|sour|sweet,0,0,0,1
9249,chocolate|egg,chicken|low_cal|meat|pasta|savory|spicy|tea,baked|beef|coffee|creamy|high_protein,1,0,0,1
9250,,baked|beef|fiber|savory|soda|turkey|vegetarian,boiled|low_cal|pickled|potato|seafood_tag|sour,0,0,0,1
9251,fish,baked|boiled|creamy|fish_tag|fresh|grilled|low_cal|pork|rice,pickled|seafood_tag|soda|sweet,0,0,0,1
9252,egg,baked|chicken|coffee|compote|creamy|fish_tag|seafood_tag,bread|fresh|grilled|pickled|vegetarian,1,0,1,1
9253,,compote|grilled|juice|pickled|savory|sour|sweet|tea,chicken|coffee|soda|spicy|vegan|vegetarian,0,1,0,0
9254,,baked|crispy|grilled|potato|soda|sweet,pork|smoky|sour,0,0,0,1
9255,chocolate,fiber|low_cal|soda|spicy|sweet|vegetarian,compote|creamy|high_protein|meat|turkey,1,0,0,1
9256,,bread|fried|high_protein|low_cal|pasta|turkey,creamy|fiber|seafood_tag|tea,1,0,0,0
9257,seafood,beef|coffee|fiber|low_cal|tea|vegetarian,juice|pork|sour,0,0,1,1
9258,citrus|mayo,fiber|grilled|low_cal|pasta|potato|rice|vegetarian,boiled|fried|high_protein|juice|sweet,1,0,1,0
9259,,boiled|coffee|fiber|fried|grilled|high_protein|seafood_tag|sweet|vegetarian,crispy|pork|tea|vegan,0,0,0,0
9260,,boiled|coffee|crispy|fish_tag|grilled|juice|pickled|soda|sweet,high_protein|seafood_tag|vegetarian,0,0,1,0
9261,fish,coffee|crispy|savory|seafood_tag|smoky|turkey|vegetarian,high_protein|pork|sweet|vegan,0,0,0,1
9262,seafood,crispy|juice|pasta|sour|sweet|tea|vegan,bread|fish_tag|seafood_tag,0,0,0,1
9263,,boiled|juice|pasta|sour|turkey,crispy|meat|potato|seafood_tag,0,0,0,1
9264,egg,coffee|fried|grilled|rice|seafood_tag|spicy,chicken|low_cal|meat|sour|tea,1,0,1,0
9265,,baked|chicken|coffee|creamy|fried|seafood_tag|smoky|spicy,bread|crispy|low_cal|pork,0,1,0,0
9266,,chicken|crispy|fiber|seafood_tag|soda|sweet,compote|low_cal|potato|rice|turkey|vegetarian,1,0,0,1
9267,dairy,creamy|grilled|low_cal|seafood_tag|turkey,beef|smoky|soda|sour|sweet|tea,0,0,0,0
9268,,boiled|chicken|coffee|fried|pork|potato|sweet|tea,fiber|meat|soda|spicy|turkey,0,1,1,1
9269,dairy|egg,fiber|low_cal|rice|savory|soda|sweet,coffee|fried|juice|seafood_tag|sour,1,0,0,1
9270,citrus,fish_tag|pickled|pork|savory|sour,beef|smoky|vegetarian,0,0,0,1
9271,dairy,baked|beef|chicken|compote|high_protein|low_cal|sour|vegan|vegetarian,boiled|grilled|meat|soda|spicy,1,0,0,0
9272,,beef|boiled|compote|fish_tag|pasta|pickled|pork|soda|tea,chicken|crispy|seafood_tag,0,0,0,1
9273,fish,chicken|coffee|crispy|rice|sweet|tea,fresh|savory|vegan,1,1,1,1
9274,nuts|peas,baked|compote|crispy|fiber|spicy|tea|vegan,chicken|fish_tag|meat|sour|vegetarian,0,0,0,0
9275,,creamy|crispy|pasta|savory|soda|turkey,pork|sour|spicy|tea,0,1,0,0
9276,,baked|beef|bread|grilled|seafood_tag,boiled|high_protein|pasta|potato|turkey,0,0,0,0
9277,fish,fried|meat|pork|potato|savory,fish_tag|low_cal|pasta|smoky,0,0,0,0
9278,,coffee|fresh|low_cal|soda|tea|vegetarian,baked|compote|grilled|juice|turkey,1,1,1,1
9279,,boiled|compote|crispy|fiber|fish_tag|high_protein|seafood_tag|vegetarian,rice|soda|turkey,0,0,0,1
9280,,baked|bread|creamy|low_cal|pasta|potato|savory|sweet,boiled|meat|turkey,1,0,0,0
9281,,fresh|low_cal|sweet|tea|vegan|vegetarian,baked|beef|coffee|pickled|spicy,1,1,0,0
9282,gluten,boiled|fried|grilled|meat|pork|savory|vegetarian,beef|juice|low_cal|rice,0,0,0,0
9283,,compote|crispy|pasta|pork|tea,beef|fried|juice|meat|soda|turkey,0,1,1,1
9284,egg,fiber|fish_tag|fresh|fried|grilled|juice|pickled|potato|vegan,boiled|meat|savory|smoky|tea,0,0,0,1
9285,,coffee|pickled|pork|potato|seafood_tag|tea,beef|high_protein|juice|savory|smoky,1,0,1,1
9286,,coffee|compote|creamy|smoky|soda,beef|fish_tag|pickled|potato|seafood_tag,0,1,0,0
9287,,compote|fiber|fish_tag|rice|smoky|tea,chicken|fresh|grilled|potato|turkey,1,0,0,1
9288,,bread|creamy|crispy|fresh|juice|sour|sweet,beef|boiled|high_protein|soda,0,1,1,1
9289,,coffee|low_cal|pasta|potato|seafood_tag|sour|spicy|tea|vegan,chicken|creamy|sweet,0,0,1,0
9290,,bread|creamy|fiber|fish_tag|grilled,fresh|fried|meat|pasta|tea|vegan,1,0,0,0
9291,citrus,compote|fish_tag|juice|low_cal|sweet|tea,potato|turkey|vegetarian,1,0,0,1
9292,,chicken|creamy|fried|grilled|low_cal|pickled|pork,boiled|coffee|fiber|smoky|sweet,1,0,0,0
9293,chocolate,fresh|pickled|rice|soda|sweet|vegan,creamy|fried|juice|meat|spicy,1,1,0,0
9294,,compote|crispy|grilled|low_cal|potato,pasta|savory|seafood_tag|tea,0,0,0,0
9295,fish,chicken|creamy|crispy|fiber|fish_tag|fresh|grilled|pork|smoky,pickled|seafood_tag|soda|spicy|sweet,1,0,0,1
9296,,boiled|grilled|low_cal|spicy|tea,coffee|fiber|sour,0,0,1,1
9297,fish|nuts,beef|juice|meat|pork|potato|savory|spicy|tea|vegan,high_protein|seafood_tag|vegetarian,0,1,0,1
9298,,creamy|fresh|fried|juice|pasta|vegan|vegetarian,coffee|crispy|high_protein|smoky,1,0,0,1
9299,,beef|bread|chicken|fiber|fresh|meat|sour|tea,baked|creamy|fish_tag|turkey,0,0,0,1
9300,egg,bread|fried|high_protein|juice|low_cal|sour,fiber|pork|seafood_tag|spicy|tea,1,0,1,0
9301,chocolate|mayo|peas,chicken|meat|pork|seafood_tag|smoky|turkey,beef|bread|potato|vegetarian,0,0,0,1
9302,peas,coffee|fish_tag|fresh|fried|turkey,crispy|high_protein|juice|low_cal|sweet|vegetarian,0,0,0,0
9303,,baked|compote|pasta|rice|vegan|vegetarian,boiled|coffee|low_cal|seafood_tag|sweet,0,0,0,1
9304,chocolate|gluten|mayo,baked|boiled|coffee|fiber|grilled|low_cal|vegetarian,fresh|pickled|pork|sweet|tea,0,0,1,1
9305,nuts,compote|low_cal|potato|savory|seafood_tag|sweet,meat|soda|tea,0,1,0,1
9306,dairy|peas,bread|compote|grilled|high_protein|low_cal|turkey,crispy|meat|pork|soda,1,1,0,0
9307,,baked|juice|low_cal|rice|soda,chicken|coffee|high_protein|meat|spicy,1,1,1,1
